,avg_within_event_corr,avg_between_event_corr,avg_difference,M,test_subject,dataset,K,embed_method,ROI,boundary_TRs,model_LogLikelihood
67,0.43070103970955076,-0.011507509088812404,0.4422085487983632,6,8,sherlock,52,TPHATE,early_visual,"[0, 17, 54, 81, 140, 179, 242, 289, 372, 398, 438, 459, 480, 497, 524, 550, 602, 658, 686, 715, 753, 799, 836, 886, 908, 962, 979, 1023, 1071, 1096, 1140, 1165, 1186, 1235, 1258, 1373, 1397, 1433, 1467, 1492, 1515, 1564, 1601, 1633, 1689, 1719, 1765, 1824, 1842, 1880, 1926, 1964, 1976]",-2112.0561899775785
68,0.3700951575382216,-0.010400300629676085,0.38049545816789765,7,8,sherlock,52,TPHATE,early_visual,"[0, 16, 54, 83, 138, 175, 215, 246, 367, 397, 412, 438, 460, 480, 497, 519, 549, 604, 659, 715, 753, 798, 860, 885, 912, 961, 978, 1025, 1071, 1097, 1139, 1166, 1204, 1237, 1258, 1359, 1381, 1432, 1465, 1483, 1513, 1566, 1601, 1633, 1704, 1724, 1767, 1823, 1840, 1881, 1926, 1964, 1976]",-2250.9378331948674
69,0.4320476089171451,-0.010929294780635507,0.44297690369778064,8,8,sherlock,52,TPHATE,early_visual,"[0, 16, 52, 88, 138, 176, 215, 245, 291, 369, 406, 438, 460, 480, 498, 520, 550, 604, 659, 715, 753, 809, 853, 872, 912, 961, 993, 1022, 1071, 1097, 1140, 1166, 1203, 1237, 1258, 1346, 1376, 1397, 1432, 1467, 1513, 1541, 1599, 1635, 1655, 1718, 1765, 1822, 1840, 1881, 1900, 1926, 1976]",-2214.2218622609
70,0.42990458616858784,-0.011014542487073157,0.440919128655661,9,8,sherlock,52,TPHATE,early_visual,"[0, 16, 54, 92, 140, 178, 214, 245, 291, 369, 406, 438, 460, 481, 500, 521, 548, 604, 659, 713, 753, 808, 860, 885, 910, 961, 992, 1023, 1071, 1095, 1120, 1164, 1187, 1236, 1258, 1346, 1371, 1399, 1432, 1467, 1525, 1598, 1633, 1662, 1686, 1718, 1766, 1823, 1840, 1880, 1927, 1961, 1976]",-2237.81078277298
71,0.42189126197359467,-0.0109157385383528,0.4328070005119475,10,8,sherlock,52,TPHATE,early_visual,"[0, 15, 52, 93, 135, 178, 213, 245, 292, 367, 397, 413, 458, 480, 500, 522, 549, 605, 659, 713, 751, 810, 859, 885, 909, 962, 994, 1022, 1071, 1096, 1121, 1164, 1186, 1236, 1258, 1349, 1378, 1434, 1466, 1491, 1529, 1598, 1633, 1662, 1686, 1717, 1767, 1822, 1842, 1880, 1928, 1961, 1976]",-2283.2520382628772
72,0.13761852815305867,-0.007991862830572507,0.14561039098363118,2,9,sherlock,53,TPHATE,early_visual,"[0, 37, 75, 114, 152, 191, 229, 250, 271, 292, 313, 334, 355, 394, 434, 494, 506, 519, 531, 544, 557, 569, 582, 594, 610, 626, 642, 657, 668, 675, 682, 691, 705, 720, 734, 749, 761, 773, 785, 797, 871, 1040, 1293, 1343, 1374, 1442, 1509, 1576, 1643, 1710, 1777, 1844, 1882, 1919, 1955, 1976]",-2249.118185951134
73,0.2457410128632058,-0.008793643600786105,0.25453465646399187,3,9,sherlock,53,TPHATE,early_visual,"[0, 33, 58, 84, 101, 136, 163, 226, 303, 329, 353, 396, 434, 492, 499, 549, 572, 594, 665, 681, 698, 710, 722, 735, 749, 794, 871, 883, 946, 968, 984, 1041, 1074, 1223, 1258, 1293, 1327, 1343, 1375, 1464, 1495, 1524, 1560, 1579, 1600, 1703, 1755, 1790, 1807, 1835, 1884, 1930, 1957, 1976]",-2220.0242424184185
74,0.3035064094361164,-0.008460917068408392,0.3119673265045248,4,9,sherlock,53,TPHATE,early_visual,"[0, 37, 100, 145, 163, 218, 230, 257, 304, 328, 353, 397, 410, 433, 462, 498, 546, 593, 666, 700, 734, 749, 787, 795, 838, 884, 903, 998, 1055, 1074, 1101, 1162, 1188, 1258, 1293, 1326, 1344, 1375, 1393, 1464, 1497, 1524, 1558, 1607, 1633, 1690, 1704, 1739, 1789, 1834, 1885, 1931, 1957, 1976]",-2301.927383914946
75,0.2645710884557262,-0.0074411358041615114,0.2720122242598877,5,9,sherlock,53,TPHATE,early_visual,"[0, 33, 57, 99, 144, 163, 196, 220, 256, 301, 342, 432, 468, 498, 547, 603, 633, 650, 678, 702, 732, 749, 795, 838, 883, 904, 970, 1000, 1043, 1073, 1161, 1188, 1201, 1258, 1293, 1325, 1344, 1393, 1464, 1496, 1537, 1559, 1606, 1634, 1659, 1692, 1737, 1789, 1801, 1841, 1884, 1933, 1957, 1976]",-2422.382266719216
76,0.2930246454703807,-0.008306310679226835,0.30133095614960753,6,9,sherlock,53,TPHATE,early_visual,"[0, 33, 59, 140, 177, 192, 228, 256, 305, 327, 353, 382, 433, 470, 501, 549, 603, 621, 649, 678, 733, 749, 796, 881, 902, 938, 969, 1000, 1043, 1075, 1100, 1162, 1190, 1258, 1293, 1328, 1345, 1367, 1398, 1425, 1467, 1538, 1559, 1606, 1634, 1689, 1704, 1737, 1794, 1839, 1882, 1932, 1958, 1976]",-2423.856029020048
77,0.28489876873189385,-0.008267979445614967,0.2931667481775088,7,9,sherlock,53,TPHATE,early_visual,"[0, 34, 57, 100, 140, 177, 194, 252, 305, 330, 353, 384, 433, 468, 503, 544, 605, 621, 650, 676, 734, 750, 792, 880, 902, 944, 968, 1004, 1075, 1100, 1162, 1188, 1201, 1257, 1292, 1309, 1344, 1373, 1394, 1431, 1472, 1538, 1560, 1606, 1636, 1689, 1736, 1798, 1834, 1861, 1882, 1931, 1958, 1976]",-2465.092877080894
78,0.2989808745229488,-0.008120971891618456,0.3071018464145673,8,9,sherlock,53,TPHATE,early_visual,"[0, 33, 57, 99, 139, 177, 193, 251, 303, 331, 353, 397, 435, 458, 502, 543, 604, 652, 676, 704, 733, 750, 792, 881, 901, 959, 999, 1043, 1075, 1096, 1138, 1164, 1190, 1258, 1292, 1309, 1344, 1372, 1394, 1431, 1480, 1528, 1561, 1607, 1635, 1688, 1736, 1792, 1828, 1857, 1882, 1935, 1959, 1976]",-2464.279429055381
79,0.28057746783438253,-0.00787120192018103,0.28844866975456357,9,9,sherlock,53,TPHATE,early_visual,"[0, 33, 57, 99, 139, 177, 193, 252, 303, 331, 351, 398, 434, 459, 504, 543, 604, 652, 676, 703, 733, 750, 792, 839, 899, 934, 959, 1000, 1082, 1098, 1140, 1163, 1191, 1258, 1290, 1309, 1343, 1373, 1394, 1430, 1469, 1495, 1533, 1606, 1635, 1660, 1691, 1736, 1789, 1828, 1855, 1883, 1936, 1976]",-2517.7719159713906
80,0.2770338885372221,-0.00794556839560489,0.284979456932827,10,9,sherlock,53,TPHATE,early_visual,"[0, 32, 59, 99, 139, 177, 192, 254, 303, 330, 351, 397, 428, 456, 505, 543, 604, 652, 676, 703, 733, 750, 790, 840, 898, 933, 960, 1000, 1081, 1099, 1138, 1163, 1192, 1259, 1290, 1309, 1343, 1373, 1395, 1431, 1468, 1531, 1560, 1607, 1635, 1691, 1736, 1789, 1826, 1855, 1882, 1936, 1959, 1976]",-2536.4046337621767
81,0.11655650491697565,-0.005202388005381745,0.12175889292235739,2,10,sherlock,52,TPHATE,early_visual,"[0, 14, 63, 112, 155, 199, 242, 286, 330, 373, 417, 461, 504, 548, 592, 635, 677, 702, 733, 765, 798, 831, 863, 896, 929, 961, 994, 1027, 1060, 1092, 1125, 1158, 1190, 1223, 1256, 1288, 1325, 1363, 1401, 1439, 1476, 1514, 1552, 1589, 1642, 1696, 1750, 1804, 1857, 1895, 1933, 1954, 1976]",-2534.602195080198
82,0.22612939078392386,-0.009252339811516309,0.23538173059544015,3,10,sherlock,52,TPHATE,early_visual,"[0, 17, 133, 167, 193, 215, 240, 332, 356, 380, 395, 409, 464, 505, 533, 555, 593, 639, 649, 677, 733, 752, 764, 800, 878, 946, 982, 1009, 1026, 1041, 1072, 1184, 1198, 1247, 1290, 1306, 1336, 1413, 1436, 1450, 1464, 1489, 1565, 1588, 1687, 1707, 1770, 1785, 1859, 1908, 1933, 1953, 1976]",-2245.7958475503765
83,0.29802872949979103,-0.010048946795862166,0.3080776762956532,4,10,sherlock,52,TPHATE,early_visual,"[0, 15, 56, 91, 115, 146, 164, 266, 332, 357, 373, 395, 461, 476, 533, 556, 594, 648, 677, 734, 756, 800, 815, 878, 901, 966, 985, 1010, 1041, 1061, 1088, 1183, 1243, 1254, 1289, 1333, 1399, 1435, 1464, 1490, 1516, 1562, 1587, 1602, 1633, 1687, 1708, 1770, 1827, 1858, 1908, 1953, 1976]",-2285.2608962358686
84,0.26508538915588803,-0.008719848540833814,0.2738052376967218,5,10,sherlock,52,TPHATE,early_visual,"[0, 15, 57, 120, 167, 192, 216, 239, 280, 306, 359, 391, 445, 476, 552, 595, 613, 648, 677, 734, 755, 800, 839, 864, 893, 937, 966, 1010, 1042, 1075, 1182, 1237, 1264, 1291, 1332, 1346, 1398, 1435, 1465, 1488, 1533, 1555, 1601, 1632, 1689, 1704, 1746, 1779, 1827, 1859, 1908, 1933, 1976]",-2407.96856592255
85,0.25774426903237696,-0.008909403578178756,0.2666536726105557,6,10,sherlock,52,TPHATE,early_visual,"[0, 37, 58, 112, 146, 165, 217, 238, 264, 305, 374, 394, 442, 475, 552, 595, 613, 647, 677, 711, 740, 755, 800, 867, 892, 939, 967, 1012, 1054, 1076, 1113, 1170, 1264, 1290, 1305, 1337, 1399, 1433, 1446, 1464, 1488, 1589, 1604, 1624, 1655, 1697, 1741, 1778, 1836, 1859, 1908, 1951, 1976]",-2438.652635440462
86,0.3062688303876615,-0.008862574345743706,0.31513140473340523,7,10,sherlock,52,TPHATE,early_visual,"[0, 55, 89, 110, 168, 192, 216, 256, 301, 349, 377, 410, 444, 493, 533, 559, 594, 646, 701, 733, 744, 772, 800, 868, 892, 941, 968, 1024, 1078, 1134, 1168, 1213, 1239, 1264, 1292, 1335, 1396, 1435, 1464, 1485, 1536, 1559, 1601, 1624, 1654, 1694, 1774, 1800, 1836, 1871, 1907, 1936, 1976]",-2426.081522418299
87,0.28390851716911936,-0.008495114135039684,0.29240363130415903,8,10,sherlock,52,TPHATE,early_visual,"[0, 17, 56, 112, 146, 166, 217, 255, 302, 353, 378, 410, 439, 465, 554, 595, 612, 646, 679, 738, 755, 800, 835, 871, 900, 943, 981, 1024, 1057, 1076, 1115, 1168, 1213, 1263, 1293, 1333, 1395, 1434, 1464, 1485, 1537, 1587, 1604, 1624, 1656, 1695, 1740, 1761, 1826, 1871, 1906, 1940, 1976]",-2488.7951505322303
88,0.2740283021788315,-0.008584237344826228,0.2826125395236577,9,10,sherlock,52,TPHATE,early_visual,"[0, 19, 56, 111, 147, 167, 217, 283, 305, 354, 376, 398, 452, 475, 554, 596, 612, 645, 681, 738, 754, 783, 800, 874, 906, 944, 981, 1020, 1044, 1077, 1133, 1168, 1212, 1264, 1294, 1336, 1395, 1434, 1465, 1487, 1515, 1543, 1603, 1626, 1656, 1694, 1738, 1759, 1828, 1872, 1906, 1936, 1976]",-2525.7106031314106
89,0.2874403690955493,-0.008716511673295596,0.29615688076884494,10,10,sherlock,52,TPHATE,early_visual,"[0, 23, 56, 109, 147, 168, 216, 240, 282, 305, 352, 392, 439, 465, 554, 596, 612, 644, 681, 740, 756, 783, 800, 873, 906, 944, 981, 1016, 1044, 1079, 1134, 1170, 1211, 1264, 1296, 1343, 1397, 1432, 1464, 1485, 1531, 1546, 1594, 1628, 1656, 1694, 1739, 1760, 1827, 1873, 1906, 1937, 1976]",-2522.0415547998755
90,0.10923956243612551,-0.005432229890699514,0.11467179232682502,2,11,sherlock,53,TPHATE,early_visual,"[0, 32, 65, 98, 132, 165, 198, 231, 264, 291, 299, 304, 328, 355, 384, 412, 441, 470, 499, 527, 556, 585, 614, 642, 671, 700, 729, 757, 786, 815, 843, 893, 943, 992, 1016, 1040, 1064, 1088, 1113, 1138, 1162, 1313, 1464, 1629, 1676, 1723, 1744, 1765, 1787, 1808, 1829, 1848, 1868, 1887, 1905, 1976]",-2356.9543217537816
91,0.37822229518834016,-0.011126111005425094,0.38934840619376526,3,11,sherlock,53,TPHATE,early_visual,"[0, 14, 68, 76, 115, 201, 243, 255, 292, 354, 366, 430, 439, 450, 495, 535, 560, 613, 675, 709, 743, 771, 794, 849, 909, 962, 993, 1015, 1038, 1061, 1090, 1162, 1191, 1210, 1259, 1285, 1302, 1317, 1337, 1371, 1391, 1464, 1533, 1609, 1636, 1698, 1735, 1801, 1828, 1841, 1873, 1893, 1908, 1976]",-2028.1190846541497
92,0.35135791753619205,-0.011246851977768318,0.36260476951396037,4,11,sherlock,53,TPHATE,early_visual,"[0, 14, 66, 78, 111, 202, 242, 252, 289, 328, 355, 403, 439, 505, 537, 561, 612, 666, 682, 709, 744, 769, 794, 848, 908, 991, 1013, 1034, 1059, 1087, 1109, 1132, 1192, 1213, 1286, 1306, 1333, 1371, 1464, 1497, 1534, 1561, 1585, 1604, 1698, 1724, 1741, 1766, 1828, 1842, 1874, 1908, 1937, 1976]",-2137.42866180813
93,0.3242448018588917,-0.01040109874576286,0.33464590060465454,5,11,sherlock,53,TPHATE,early_visual,"[0, 13, 74, 99, 111, 203, 242, 250, 289, 328, 357, 403, 437, 453, 494, 538, 610, 662, 682, 709, 728, 746, 796, 849, 909, 962, 992, 1014, 1036, 1054, 1087, 1101, 1118, 1132, 1192, 1213, 1286, 1303, 1371, 1463, 1498, 1534, 1562, 1605, 1636, 1700, 1736, 1748, 1786, 1830, 1874, 1907, 1957, 1976]",-2292.988032871425
94,0.3494545902032325,-0.01034922824616706,0.35980381844939957,6,11,sherlock,53,TPHATE,early_visual,"[0, 13, 78, 110, 173, 204, 240, 250, 290, 328, 357, 404, 437, 494, 538, 609, 634, 658, 680, 708, 745, 780, 797, 835, 910, 961, 992, 1019, 1037, 1055, 1084, 1096, 1113, 1131, 1214, 1265, 1317, 1371, 1406, 1462, 1498, 1535, 1563, 1606, 1636, 1700, 1735, 1749, 1787, 1830, 1874, 1907, 1958, 1976]",-2332.1050142989584
95,0.3636126661339572,-0.010111085626208093,0.3737237517601653,7,11,sherlock,53,TPHATE,early_visual,"[0, 52, 81, 107, 139, 170, 196, 242, 289, 328, 354, 404, 436, 494, 512, 538, 607, 658, 676, 708, 745, 797, 835, 867, 911, 929, 961, 993, 1021, 1053, 1085, 1108, 1130, 1193, 1213, 1265, 1318, 1370, 1406, 1421, 1465, 1533, 1594, 1636, 1661, 1703, 1728, 1788, 1800, 1834, 1873, 1907, 1957, 1976]",-2344.863857820723
96,0.37503569358834205,-0.009934912269995896,0.3849706058583379,8,11,sherlock,53,TPHATE,early_visual,"[0, 37, 55, 81, 108, 167, 195, 241, 289, 326, 354, 403, 436, 494, 537, 562, 610, 657, 671, 709, 746, 797, 835, 867, 909, 928, 961, 992, 1021, 1054, 1083, 1100, 1130, 1172, 1222, 1262, 1324, 1371, 1405, 1464, 1495, 1535, 1551, 1603, 1636, 1661, 1703, 1727, 1792, 1832, 1874, 1906, 1958, 1976]",-2362.988995088469
97,0.3728407687954717,-0.009911258676505365,0.38275202747197706,9,11,sherlock,53,TPHATE,early_visual,"[0, 36, 55, 80, 111, 167, 195, 241, 289, 326, 352, 403, 436, 494, 537, 562, 609, 657, 672, 712, 747, 798, 833, 850, 909, 929, 961, 992, 1022, 1056, 1082, 1100, 1129, 1172, 1222, 1263, 1325, 1370, 1403, 1464, 1496, 1535, 1551, 1602, 1636, 1661, 1704, 1727, 1795, 1834, 1874, 1908, 1958, 1976]",-2386.0564751145052
98,0.3487861059327465,-0.009693777263907133,0.35847988319665364,10,11,sherlock,53,TPHATE,early_visual,"[0, 55, 79, 109, 139, 166, 194, 240, 289, 325, 353, 403, 436, 492, 537, 562, 610, 657, 672, 713, 747, 797, 848, 910, 927, 963, 992, 1022, 1042, 1064, 1083, 1103, 1132, 1219, 1262, 1285, 1321, 1371, 1404, 1463, 1496, 1535, 1551, 1605, 1636, 1676, 1708, 1787, 1827, 1842, 1875, 1907, 1958, 1976]",-2438.216818878302
99,0.3950394437759059,-0.00972672969286487,0.40476617346877075,2,12,sherlock,53,TPHATE,early_visual,"[0, 35, 77, 120, 163, 197, 232, 266, 301, 335, 373, 412, 451, 490, 529, 568, 607, 646, 685, 724, 763, 802, 841, 879, 919, 959, 1000, 1040, 1080, 1114, 1149, 1184, 1218, 1253, 1288, 1323, 1357, 1392, 1427, 1461, 1488, 1516, 1543, 1569, 1625, 1680, 1735, 1790, 1844, 1870, 1896, 1923, 1949, 1976]",-2228.997890697192
100,0.5136293528487579,-0.015257048471888223,0.5288864013206461,3,12,sherlock,53,TPHATE,early_visual,"[0, 34, 64, 77, 164, 176, 211, 236, 249, 333, 369, 400, 434, 471, 506, 568, 594, 624, 669, 709, 741, 780, 802, 853, 886, 911, 924, 1029, 1052, 1078, 1112, 1140, 1167, 1189, 1223, 1270, 1322, 1369, 1457, 1489, 1543, 1556, 1568, 1605, 1707, 1725, 1759, 1810, 1839, 1845, 1859, 1878, 1945, 1976]",-1657.956197867235
