,ROI,dataset,subject,embed_method,regressor,shift_by,num_reps,embed_dimensions,zstat,p-value
11,early_visual,sherlock,12,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.987887232388181,3.052159022672184e-07
12,early_visual,sherlock,13,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.616738587878741,9.729774270330907e-09
13,early_visual,sherlock,14,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.3740705778220725,3.8489351811127476e-08
14,early_visual,sherlock,15,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.630484467979738,1.8240557466069413e-06
15,early_visual,sherlock,16,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.49773618297373,3.434042294053911e-06
16,early_visual,sherlock,1,SMOOTH_PHATE,MusicPresent,1,1000,20,6.192911470893778,2.953145331019628e-10
17,early_visual,sherlock,2,SMOOTH_PHATE,MusicPresent,1,1000,20,4.490397108656347,3.554525493278603e-06
18,early_visual,sherlock,3,SMOOTH_PHATE,MusicPresent,1,1000,20,6.183346071792937,3.137846284269812e-10
19,early_visual,sherlock,4,SMOOTH_PHATE,MusicPresent,1,1000,20,5.7330489988635565,4.932056086448975e-09
20,early_visual,sherlock,5,SMOOTH_PHATE,MusicPresent,1,1000,20,4.109442553334354,1.9830767994606063e-05
21,early_visual,sherlock,6,SMOOTH_PHATE,MusicPresent,1,1000,20,5.9290752865134255,1.5232269729152995e-09
22,early_visual,sherlock,7,SMOOTH_PHATE,MusicPresent,1,1000,20,5.591157042311783,1.127807272924958e-08
23,early_visual,sherlock,8,SMOOTH_PHATE,MusicPresent,1,1000,20,5.964136001305191,1.229659210411379e-09
24,early_visual,sherlock,9,SMOOTH_PHATE,MusicPresent,1,1000,20,6.039250305504657,7.741595248116332e-10
25,early_visual,sherlock,10,SMOOTH_PHATE,MusicPresent,1,1000,20,5.390962330885315,3.5040682764448896e-08
26,early_visual,sherlock,11,SMOOTH_PHATE,MusicPresent,1,1000,20,4.907560059253135,4.610821053150792e-07
27,early_visual,sherlock,12,SMOOTH_PHATE,MusicPresent,1,1000,20,5.352948647474137,4.3266206409375865e-08
28,early_visual,sherlock,13,SMOOTH_PHATE,MusicPresent,1,1000,20,4.874336865711473,5.458727927095823e-07
29,early_visual,sherlock,14,SMOOTH_PHATE,MusicPresent,1,1000,20,6.156886799441552,3.7094418740168737e-10
30,early_visual,sherlock,15,SMOOTH_PHATE,MusicPresent,1,1000,20,7.105235156538187,6.005891952533678e-13
31,early_visual,sherlock,16,SMOOTH_PHATE,MusicPresent,1,1000,20,5.030574304498515,2.445064106679745e-07
0,pmc_nn,sherlock,1,PHATE_TIME,IndoorOutdoor,1,1000,20,5.7163682227253965,5.44123946138748e-09
1,pmc_nn,sherlock,2,PHATE_TIME,IndoorOutdoor,1,1000,20,5.921852637477717,1.5916741049633854e-09
2,pmc_nn,sherlock,3,PHATE_TIME,IndoorOutdoor,1,1000,20,5.7557820972417,4.312078603719768e-09
3,pmc_nn,sherlock,4,PHATE_TIME,IndoorOutdoor,1,1000,20,5.6651222662478125,7.345986858623753e-09
4,pmc_nn,sherlock,5,PHATE_TIME,IndoorOutdoor,1,1000,20,5.682108818781924,6.6521980553056994e-09
5,pmc_nn,sherlock,6,PHATE_TIME,IndoorOutdoor,1,1000,20,5.693417565316914,6.226067509255584e-09
6,pmc_nn,sherlock,7,PHATE_TIME,IndoorOutdoor,1,1000,20,5.828355769204032,2.798807270786434e-09
7,pmc_nn,sherlock,8,PHATE_TIME,IndoorOutdoor,1,1000,20,5.667952683263378,7.225692916185896e-09
8,pmc_nn,sherlock,9,PHATE_TIME,IndoorOutdoor,1,1000,20,5.811896182741227,3.0884572548656346e-09
9,pmc_nn,sherlock,10,PHATE_TIME,IndoorOutdoor,1,1000,20,5.689874706428876,6.356631029262232e-09
10,pmc_nn,sherlock,11,PHATE_TIME,IndoorOutdoor,1,1000,20,5.626396939122455,9.200632104553569e-09
11,pmc_nn,sherlock,12,PHATE_TIME,IndoorOutdoor,1,1000,20,5.5665627916476765,1.2990659254994176e-08
12,pmc_nn,sherlock,13,PHATE_TIME,IndoorOutdoor,1,1000,20,5.792219236868168,3.4731192627276687e-09
13,pmc_nn,sherlock,14,PHATE_TIME,IndoorOutdoor,1,1000,20,5.6548214018486265,7.800420429385039e-09
14,pmc_nn,sherlock,15,PHATE_TIME,IndoorOutdoor,1,1000,20,5.6297546080041805,9.023309587488923e-09
15,pmc_nn,sherlock,16,PHATE_TIME,IndoorOutdoor,1,1000,20,5.679189584620893,6.766720638749316e-09
16,pmc_nn,sherlock,1,PHATE_TIME,MusicPresent,1,1000,20,8.463086406568115,1.3019631811266715e-17
17,pmc_nn,sherlock,2,PHATE_TIME,MusicPresent,1,1000,20,8.559237635605129,5.680815599208402e-18
18,pmc_nn,sherlock,3,PHATE_TIME,MusicPresent,1,1000,20,8.532787523541279,7.143146430808107e-18
19,pmc_nn,sherlock,4,PHATE_TIME,MusicPresent,1,1000,20,8.576268641382622,4.900025243808643e-18
20,pmc_nn,sherlock,5,PHATE_TIME,MusicPresent,1,1000,20,8.480749664411478,1.1187378075619824e-17
21,pmc_nn,sherlock,6,PHATE_TIME,MusicPresent,1,1000,20,8.428459588497098,1.7512254117493285e-17
22,pmc_nn,sherlock,7,PHATE_TIME,MusicPresent,1,1000,20,8.469754855912884,1.2295500826152954e-17
23,pmc_nn,sherlock,8,PHATE_TIME,MusicPresent,1,1000,20,8.321426019594387,4.3455628764184224e-17
24,pmc_nn,sherlock,9,PHATE_TIME,MusicPresent,1,1000,20,8.63813699866624,2.8568538618317573e-18
25,pmc_nn,sherlock,10,PHATE_TIME,MusicPresent,1,1000,20,8.326385253853012,4.167412706633657e-17
26,pmc_nn,sherlock,11,PHATE_TIME,MusicPresent,1,1000,20,8.32754315359198,4.126866053738512e-17
27,pmc_nn,sherlock,12,PHATE_TIME,MusicPresent,1,1000,20,8.43536704267923,1.650824884044652e-17
28,pmc_nn,sherlock,13,PHATE_TIME,MusicPresent,1,1000,20,8.574405380546532,4.980001460420863e-18
29,pmc_nn,sherlock,14,PHATE_TIME,MusicPresent,1,1000,20,8.344876132700211,3.564428190639187e-17
30,pmc_nn,sherlock,15,PHATE_TIME,MusicPresent,1,1000,20,8.448403147815563,1.4765704706716403e-17
31,pmc_nn,sherlock,16,PHATE_TIME,MusicPresent,1,1000,20,8.244103020425671,8.320187209679428e-17
0,early_visual,sherlock,1,PCA,IndoorOutdoor,1,1000,20,6.131401646737902,4.355409013492343e-10
1,early_visual,sherlock,2,PCA,IndoorOutdoor,1,1000,20,5.319874742016804,5.191935923537205e-08
2,early_visual,sherlock,3,PCA,IndoorOutdoor,1,1000,20,6.197049866660805,2.876563906865304e-10
3,early_visual,sherlock,4,PCA,IndoorOutdoor,1,1000,20,5.727739587171624,5.0888819999326374e-09
4,early_visual,sherlock,5,PCA,IndoorOutdoor,1,1000,20,5.435660904878876,2.7296846560246183e-08
5,early_visual,sherlock,6,PCA,IndoorOutdoor,1,1000,20,5.33383152085358,4.808087566017545e-08
6,early_visual,sherlock,7,PCA,IndoorOutdoor,1,1000,20,6.512623222780862,3.692479367312936e-11
7,early_visual,sherlock,8,PCA,IndoorOutdoor,1,1000,20,4.923736280004552,4.2453622724427423e-07
8,early_visual,sherlock,9,PCA,IndoorOutdoor,1,1000,20,6.2589955325540085,1.937324852774024e-10
9,early_visual,sherlock,10,PCA,IndoorOutdoor,1,1000,20,5.687266013193129,6.454464743759223e-09
10,early_visual,sherlock,11,PCA,IndoorOutdoor,1,1000,20,5.2672036442631525,6.925876035163717e-08
11,early_visual,sherlock,12,PCA,IndoorOutdoor,1,1000,20,5.635587195466329,8.72314203278388e-09
12,early_visual,sherlock,13,PCA,IndoorOutdoor,1,1000,20,5.5165920480961965,1.728182467050324e-08
13,early_visual,sherlock,14,PCA,IndoorOutdoor,1,1000,20,5.172716977647912,1.1535717108291357e-07
14,early_visual,sherlock,15,PCA,IndoorOutdoor,1,1000,20,5.923821451340669,1.5727248475893358e-09
15,early_visual,sherlock,16,PCA,IndoorOutdoor,1,1000,20,5.060827730966866,2.0872012797588976e-07
16,early_visual,sherlock,1,PCA,MusicPresent,1,1000,20,7.402753267902641,6.669472774936945e-14
17,early_visual,sherlock,2,PCA,MusicPresent,1,1000,20,6.9055975008348245,2.499627902449041e-12
18,early_visual,sherlock,3,PCA,MusicPresent,1,1000,20,7.618463758320438,1.2835627044070433e-14
19,early_visual,sherlock,4,PCA,MusicPresent,1,1000,20,6.950241500325045,1.823307078269106e-12
20,early_visual,sherlock,5,PCA,MusicPresent,1,1000,20,6.909384405676477,2.433806576960027e-12
21,early_visual,sherlock,6,PCA,MusicPresent,1,1000,20,7.33657326221412,1.0956594271659333e-13
22,early_visual,sherlock,7,PCA,MusicPresent,1,1000,20,7.620865071205483,1.2599061739921117e-14
23,early_visual,sherlock,8,PCA,MusicPresent,1,1000,20,6.981623671638831,1.4589394133957981e-12
24,early_visual,sherlock,9,PCA,MusicPresent,1,1000,20,6.91281536435313,2.37564095871612e-12
25,early_visual,sherlock,10,PCA,MusicPresent,1,1000,20,7.294851285841137,1.4949457115015804e-13
26,early_visual,sherlock,11,PCA,MusicPresent,1,1000,20,4.1252238820141205,1.8518714612140947e-05
27,early_visual,sherlock,12,PCA,MusicPresent,1,1000,20,6.162301936561444,3.584748920415768e-10
28,early_visual,sherlock,13,PCA,MusicPresent,1,1000,20,7.019798269794142,1.1109440514702144e-12
29,early_visual,sherlock,14,PCA,MusicPresent,1,1000,20,6.679664235143732,1.1974515696577257e-11
30,early_visual,sherlock,15,PCA,MusicPresent,1,1000,20,8.060213080745376,3.80807866911949e-16
31,early_visual,sherlock,16,PCA,MusicPresent,1,1000,20,5.457488336065823,2.4145843179234808e-08
0,aud_early,sherlock,1,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.3768166491726515,3.7907153961308686e-08
1,aud_early,sherlock,2,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.968787585158983,3.611961944801252e-05
2,aud_early,sherlock,3,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.1547998929033305,1.269509586964677e-07
3,aud_early,sherlock,4,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.3373617711861066,7.210158316864934e-06
4,aud_early,sherlock,5,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.607506929895637,0.00015457664177269382
5,aud_early,sherlock,6,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.301955122791822,8.464880288741905e-06
6,aud_early,sherlock,7,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.71391097873282,5.520438593089646e-09
7,aud_early,sherlock,8,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.3353095634307888,0.0004260224539060318
8,aud_early,sherlock,9,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.060027858126733,2.0959761372427407e-07
9,aud_early,sherlock,10,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.183246150419018,1.4368797194600094e-05
10,aud_early,sherlock,11,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.801655284431337,7.867970585704278e-07
11,aud_early,sherlock,12,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.747960566228194,1.027390426299518e-06
12,aud_early,sherlock,13,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,4.03198366743328,2.765401583233861e-05
13,aud_early,sherlock,14,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.368467371068546,3.970427678862768e-08
14,aud_early,sherlock,15,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,5.842545071638319,2.570463538910003e-09
15,aud_early,sherlock,16,SMOOTH_PHATE,IndoorOutdoor,1,1000,20,3.7962406358782483,7.345345303706244e-05
16,aud_early,sherlock,1,SMOOTH_PHATE,MusicPresent,1,1000,20,7.597580878833405,1.5085882593205887e-14
17,aud_early,sherlock,2,SMOOTH_PHATE,MusicPresent,1,1000,20,5.9622282750938025,1.2441060258501274e-09
18,aud_early,sherlock,3,SMOOTH_PHATE,MusicPresent,1,1000,20,7.649642834485017,1.0076915129191586e-14
19,aud_early,sherlock,4,SMOOTH_PHATE,MusicPresent,1,1000,20,6.910444477201443,2.4156875543416133e-12
20,aud_early,sherlock,5,SMOOTH_PHATE,MusicPresent,1,1000,20,4.9090020549455184,4.5770509563037995e-07
21,aud_early,sherlock,6,SMOOTH_PHATE,MusicPresent,1,1000,20,5.9758317811517605,1.1445956298818796e-09
22,aud_early,sherlock,7,SMOOTH_PHATE,MusicPresent,1,1000,20,8.031818677219974,4.801911929075087e-16
23,aud_early,sherlock,8,SMOOTH_PHATE,MusicPresent,1,1000,20,6.287342363644122,1.6147332878552302e-10
24,aud_early,sherlock,9,SMOOTH_PHATE,MusicPresent,1,1000,20,6.411055716007769,7.225768275148346e-11
25,aud_early,sherlock,10,SMOOTH_PHATE,MusicPresent,1,1000,20,6.4024332811510085,7.645997996022551e-11
26,aud_early,sherlock,11,SMOOTH_PHATE,MusicPresent,1,1000,20,5.187321696312536,1.0667001082121925e-07
27,aud_early,sherlock,12,SMOOTH_PHATE,MusicPresent,1,1000,20,5.740340221548389,4.724326594788857e-09
28,aud_early,sherlock,13,SMOOTH_PHATE,MusicPresent,1,1000,20,5.64492859947644,8.262490749914704e-09
29,aud_early,sherlock,14,SMOOTH_PHATE,MusicPresent,1,1000,20,7.624928746969348,1.2208460795301753e-14
30,aud_early,sherlock,15,SMOOTH_PHATE,MusicPresent,1,1000,20,7.780074541641011,3.624091401983428e-15
31,aud_early,sherlock,16,SMOOTH_PHATE,MusicPresent,1,1000,20,6.4908647069950565,4.267254802368919e-11
0,early_visual,sherlock,1,UMAP,IndoorOutdoor,1,1000,20,3.882199485223732,5.175795130363191e-05
1,early_visual,sherlock,2,UMAP,IndoorOutdoor,1,1000,20,4.942675080200824,3.852892529363386e-07
2,early_visual,sherlock,3,UMAP,IndoorOutdoor,1,1000,20,4.533691970711209,2.8980769133722776e-06
3,early_visual,sherlock,4,UMAP,IndoorOutdoor,1,1000,20,4.069126602381337,2.359485079685768e-05
4,early_visual,sherlock,5,UMAP,IndoorOutdoor,1,1000,20,4.574578052466498,2.3859034603572867e-06
5,early_visual,sherlock,6,UMAP,IndoorOutdoor,1,1000,20,4.244468108911442,1.0955626255698191e-05
6,early_visual,sherlock,7,UMAP,IndoorOutdoor,1,1000,20,4.17855113563784,1.4668602022783622e-05
7,early_visual,sherlock,8,UMAP,IndoorOutdoor,1,1000,20,3.982965792473218,3.403027754893619e-05
8,early_visual,sherlock,9,UMAP,IndoorOutdoor,1,1000,20,3.3213983622926198,0.0004478379884092506
9,early_visual,sherlock,10,UMAP,IndoorOutdoor,1,1000,20,4.0685038546274,2.365798924234468e-05
10,early_visual,sherlock,11,UMAP,IndoorOutdoor,1,1000,20,1.5146003563351091,0.06493682095683445
11,early_visual,sherlock,12,UMAP,IndoorOutdoor,1,1000,20,3.498986025881098,0.00023351552858474136
12,early_visual,sherlock,13,UMAP,IndoorOutdoor,1,1000,20,5.1807931810800065,1.1047218004349398e-07
13,early_visual,sherlock,14,UMAP,IndoorOutdoor,1,1000,20,5.0933171053717015,1.759262329118314e-07
14,early_visual,sherlock,15,UMAP,IndoorOutdoor,1,1000,20,5.193403552537487,1.0324196671847207e-07
15,early_visual,sherlock,16,UMAP,IndoorOutdoor,1,1000,20,4.724594715914743,1.1528736579624512e-06
16,early_visual,sherlock,1,UMAP,MusicPresent,1,1000,20,5.600519203454152,1.0685536501918338e-08
17,early_visual,sherlock,2,UMAP,MusicPresent,1,1000,20,5.762023631902975,4.155567884216997e-09
18,early_visual,sherlock,3,UMAP,MusicPresent,1,1000,20,4.804037217745639,7.774895294027264e-07
19,early_visual,sherlock,4,UMAP,MusicPresent,1,1000,20,4.5355295883894255,2.8729560852206776e-06
20,early_visual,sherlock,5,UMAP,MusicPresent,1,1000,20,4.9937675990307255,2.9606322495807533e-07
21,early_visual,sherlock,6,UMAP,MusicPresent,1,1000,20,5.753840724840343,4.361917728089781e-09
22,early_visual,sherlock,7,UMAP,MusicPresent,1,1000,20,5.920637428360244,1.6034808880567596e-09
23,early_visual,sherlock,8,UMAP,MusicPresent,1,1000,20,4.110761299850454,1.971783598764257e-05
24,early_visual,sherlock,9,UMAP,MusicPresent,1,1000,20,5.405305539545331,3.2349004740720746e-08
25,early_visual,sherlock,10,UMAP,MusicPresent,1,1000,20,4.134801270512152,1.7763096271789717e-05
26,early_visual,sherlock,11,UMAP,MusicPresent,1,1000,20,1.7330296834399097,0.041545196503292
27,early_visual,sherlock,12,UMAP,MusicPresent,1,1000,20,4.4128807523771325,5.100209299459269e-06
28,early_visual,sherlock,13,UMAP,MusicPresent,1,1000,20,5.263878802775284,7.052372496319225e-08
29,early_visual,sherlock,14,UMAP,MusicPresent,1,1000,20,4.848805711176142,6.210349929652929e-07
30,early_visual,sherlock,15,UMAP,MusicPresent,1,1000,20,7.8137706840968075,2.775101676568877e-15
31,early_visual,sherlock,16,UMAP,MusicPresent,1,1000,20,5.024840886644858,2.519250471724733e-07
0,early_visual,sherlock,1,PHATE,IndoorOutdoor,1,1000,20,3.850997277779702,5.881890333281645e-05
1,early_visual,sherlock,2,PHATE,IndoorOutdoor,1,1000,20,4.275473010782323,9.536595354671048e-06
2,early_visual,sherlock,3,PHATE,IndoorOutdoor,1,1000,20,3.8928882995820753,4.952888460162759e-05
3,early_visual,sherlock,4,PHATE,IndoorOutdoor,1,1000,20,4.407290688675282,5.2335834975586605e-06
4,early_visual,sherlock,5,PHATE,IndoorOutdoor,1,1000,20,3.248675952726628,0.0005797173857818537
5,early_visual,sherlock,6,PHATE,IndoorOutdoor,1,1000,20,4.406379169715941,5.255644969387346e-06
6,early_visual,sherlock,7,PHATE,IndoorOutdoor,1,1000,20,3.7525814067588312,8.751148460458416e-05
7,early_visual,sherlock,8,PHATE,IndoorOutdoor,1,1000,20,4.888259301684676,5.086573975516424e-07
8,early_visual,sherlock,9,PHATE,IndoorOutdoor,1,1000,20,4.496991360985387,3.44608937022926e-06
9,early_visual,sherlock,10,PHATE,IndoorOutdoor,1,1000,20,3.914974969647109,4.520679350954349e-05
10,early_visual,sherlock,11,PHATE,IndoorOutdoor,1,1000,20,1.8898978432801508,0.029385812031196175
11,early_visual,sherlock,12,PHATE,IndoorOutdoor,1,1000,20,4.9843245596067165,3.108931677368655e-07
12,early_visual,sherlock,13,PHATE,IndoorOutdoor,1,1000,20,4.466929827879551,3.967507163024453e-06
13,early_visual,sherlock,14,PHATE,IndoorOutdoor,1,1000,20,4.3560517710731865,6.621473345573625e-06
14,early_visual,sherlock,15,PHATE,IndoorOutdoor,1,1000,20,4.737104907695005,1.0839647726493787e-06
15,early_visual,sherlock,16,PHATE,IndoorOutdoor,1,1000,20,4.043657835926526,2.631185078464864e-05
16,early_visual,sherlock,1,PHATE,MusicPresent,1,1000,20,4.0878133860017885,2.1772910607990668e-05
17,early_visual,sherlock,2,PHATE,MusicPresent,1,1000,20,5.248357805637217,7.673051104223023e-08
18,early_visual,sherlock,3,PHATE,MusicPresent,1,1000,20,4.2786647230342725,9.400891109776966e-06
19,early_visual,sherlock,4,PHATE,MusicPresent,1,1000,20,4.058017311320587,2.474555002458991e-05
20,early_visual,sherlock,5,PHATE,MusicPresent,1,1000,20,2.9247449151310243,0.0017236934141290473
21,early_visual,sherlock,6,PHATE,MusicPresent,1,1000,20,5.968541829125545,1.1969163993141239e-09
22,early_visual,sherlock,7,PHATE,MusicPresent,1,1000,20,3.966752568545408,3.64292806676924e-05
23,early_visual,sherlock,8,PHATE,MusicPresent,1,1000,20,4.699776546502624,1.3022315613096065e-06
24,early_visual,sherlock,9,PHATE,MusicPresent,1,1000,20,4.260289681906996,1.0208105969479014e-05
25,early_visual,sherlock,10,PHATE,MusicPresent,1,1000,20,3.9169221015959614,4.4843356745819345e-05
26,early_visual,sherlock,11,PHATE,MusicPresent,1,1000,20,0.6514831194800387,0.25736733519683674
27,early_visual,sherlock,12,PHATE,MusicPresent,1,1000,20,3.4067365677680432,0.0003287227414044629
28,early_visual,sherlock,13,PHATE,MusicPresent,1,1000,20,4.383605696562007,5.836548638206632e-06
29,early_visual,sherlock,14,PHATE,MusicPresent,1,1000,20,4.3007853444189035,8.509693114396284e-06
30,early_visual,sherlock,15,PHATE,MusicPresent,1,1000,20,6.227515917022138,2.3694430458137693e-10
31,early_visual,sherlock,16,PHATE,MusicPresent,1,1000,20,3.1197113335132407,0.0009051417512023076
0,high_Visual,sherlock,1,voxel,IndoorOutdoor,1,1000,20,5.985523160472221,1.0784771276911394e-09
1,high_Visual,sherlock,2,voxel,IndoorOutdoor,1,1000,20,6.101601251775768,5.250554228305333e-10
2,high_Visual,sherlock,3,voxel,IndoorOutdoor,1,1000,20,5.585335822838331,1.1662452349978376e-08
3,high_Visual,sherlock,4,voxel,IndoorOutdoor,1,1000,20,5.307332930543828,5.562044278557184e-08
4,high_Visual,sherlock,5,voxel,IndoorOutdoor,1,1000,20,5.217683376348551,9.058741097834584e-08
5,high_Visual,sherlock,6,voxel,IndoorOutdoor,1,1000,20,5.707438238464527,5.734460803774676e-09
6,high_Visual,sherlock,7,voxel,IndoorOutdoor,1,1000,20,5.469643894008619,2.2547034462615363e-08
7,high_Visual,sherlock,8,voxel,IndoorOutdoor,1,1000,20,5.265799589344919,6.979024498223847e-08
8,high_Visual,sherlock,9,voxel,IndoorOutdoor,1,1000,20,6.373661364270089,9.228394281192259e-11
9,high_Visual,sherlock,10,voxel,IndoorOutdoor,1,1000,20,5.115882520366916,1.5613869430105176e-07
10,high_Visual,sherlock,11,voxel,IndoorOutdoor,1,1000,20,5.076248261571791,1.9248012191720788e-07
11,high_Visual,sherlock,12,voxel,IndoorOutdoor,1,1000,20,5.617103502886969,9.70925559113563e-09
12,high_Visual,sherlock,13,voxel,IndoorOutdoor,1,1000,20,5.710993257053389,5.615934844012508e-09
13,high_Visual,sherlock,14,voxel,IndoorOutdoor,1,1000,20,5.88295353989977,2.0150454150425824e-09
14,high_Visual,sherlock,15,voxel,IndoorOutdoor,1,1000,20,5.961527849032575,1.2494515870070038e-09
15,high_Visual,sherlock,16,voxel,IndoorOutdoor,1,1000,20,5.8282738299727965,2.800181541530516e-09
16,high_Visual,sherlock,1,voxel,MusicPresent,1,1000,20,7.551396968284633,2.1530706541549168e-14
17,high_Visual,sherlock,2,voxel,MusicPresent,1,1000,20,7.8347698621501305,2.3485111167704845e-15
18,high_Visual,sherlock,3,voxel,MusicPresent,1,1000,20,7.925939631683959,1.1321378968355595e-15
19,high_Visual,sherlock,4,voxel,MusicPresent,1,1000,20,7.6536530613822125,9.76744360379206e-15
20,high_Visual,sherlock,5,voxel,MusicPresent,1,1000,20,7.876549266265035,1.682731296154887e-15
21,high_Visual,sherlock,6,voxel,MusicPresent,1,1000,20,7.602690201245774,1.4501861977272303e-14
22,high_Visual,sherlock,7,voxel,MusicPresent,1,1000,20,7.9535440803738044,9.062512403991382e-16
23,high_Visual,sherlock,8,voxel,MusicPresent,1,1000,20,7.5438597394479645,2.28130929944165e-14
24,high_Visual,sherlock,9,voxel,MusicPresent,1,1000,20,8.191457581686276,1.290406885008908e-16
25,high_Visual,sherlock,10,voxel,MusicPresent,1,1000,20,8.493431496587338,1.0031187083324852e-17
26,high_Visual,sherlock,11,voxel,MusicPresent,1,1000,20,8.305058508883446,4.988513564204655e-17
27,high_Visual,sherlock,12,voxel,MusicPresent,1,1000,20,7.614582776220804,1.3227230031939564e-14
28,high_Visual,sherlock,13,voxel,MusicPresent,1,1000,20,7.736951339011982,5.091450484493943e-15
29,high_Visual,sherlock,14,voxel,MusicPresent,1,1000,20,7.628922970538088,1.1836151090820756e-14
30,high_Visual,sherlock,15,voxel,MusicPresent,1,1000,20,7.7111346315761375,6.235201129854734e-15
31,high_Visual,sherlock,16,voxel,MusicPresent,1,1000,20,6.745495954902641,7.625259243662917e-12
0,pmc_nn,sherlock,1,TPHATE,IndoorOutdoor,1,1000,20,5.561212852434211,1.3395310017391419e-08
1,pmc_nn,sherlock,2,TPHATE,IndoorOutdoor,1,1000,20,5.665961015991784,7.310138267189468e-09
2,pmc_nn,sherlock,3,TPHATE,IndoorOutdoor,1,1000,20,5.792869003834142,3.459703870934655e-09
3,pmc_nn,sherlock,4,TPHATE,IndoorOutdoor,1,1000,20,5.696160689375303,6.126769751141139e-09
4,pmc_nn,sherlock,5,TPHATE,IndoorOutdoor,1,1000,20,5.4278082424255,2.8525142335996567e-08
5,pmc_nn,sherlock,6,TPHATE,IndoorOutdoor,1,1000,20,5.703000947389165,5.885816391963911e-09
6,pmc_nn,sherlock,7,TPHATE,IndoorOutdoor,1,1000,20,5.548126617064376,1.4437337218965101e-08
7,pmc_nn,sherlock,8,TPHATE,IndoorOutdoor,1,1000,20,5.714229350277416,5.510114375931162e-09
8,pmc_nn,sherlock,9,TPHATE,IndoorOutdoor,1,1000,20,5.765638455894622,4.067464243070933e-09
9,pmc_nn,sherlock,10,TPHATE,IndoorOutdoor,1,1000,20,5.732930231679612,4.935512225961759e-09
10,pmc_nn,sherlock,11,TPHATE,IndoorOutdoor,1,1000,20,5.606643298203609,1.031440949478181e-08
11,pmc_nn,sherlock,12,TPHATE,IndoorOutdoor,1,1000,20,5.8973926531174685,1.8464518039235483e-09
12,pmc_nn,sherlock,13,TPHATE,IndoorOutdoor,1,1000,20,5.875680937062668,2.105543612405968e-09
13,pmc_nn,sherlock,14,TPHATE,IndoorOutdoor,1,1000,20,5.736073029116395,4.844844699741379e-09
14,pmc_nn,sherlock,15,TPHATE,IndoorOutdoor,1,1000,20,5.783396101903622,3.6603704853696867e-09
15,pmc_nn,sherlock,16,TPHATE,IndoorOutdoor,1,1000,20,5.7230031264047225,5.232866924910845e-09
16,pmc_nn,sherlock,1,TPHATE,MusicPresent,1,1000,20,8.605515842115027,3.798715277669014e-18
17,pmc_nn,sherlock,2,TPHATE,MusicPresent,1,1000,20,8.60927351707802,3.676251540827589e-18
18,pmc_nn,sherlock,3,TPHATE,MusicPresent,1,1000,20,8.602442113560476,3.901875785196731e-18
19,pmc_nn,sherlock,4,TPHATE,MusicPresent,1,1000,20,8.507637985886491,8.875620888420774e-18
20,pmc_nn,sherlock,5,TPHATE,MusicPresent,1,1000,20,7.623472888193673,1.2347009206494409e-14
21,pmc_nn,sherlock,6,TPHATE,MusicPresent,1,1000,20,8.54865083185516,6.2267820183535795e-18
22,pmc_nn,sherlock,7,TPHATE,MusicPresent,1,1000,20,8.418180533647256,1.9118811620149368e-17
23,pmc_nn,sherlock,8,TPHATE,MusicPresent,1,1000,20,8.55430534285663,5.9290320434119435e-18
24,pmc_nn,sherlock,9,TPHATE,MusicPresent,1,1000,20,8.603404777999838,3.8692729363801375e-18
25,pmc_nn,sherlock,10,TPHATE,MusicPresent,1,1000,20,8.608592633429337,3.6981489070299416e-18
26,pmc_nn,sherlock,11,TPHATE,MusicPresent,1,1000,20,8.547027747391692,6.314941822092787e-18
27,pmc_nn,sherlock,12,TPHATE,MusicPresent,1,1000,20,8.316647089096413,4.524333782409935e-17
28,pmc_nn,sherlock,13,TPHATE,MusicPresent,1,1000,20,8.56003312772417,5.6417547067159074e-18
29,pmc_nn,sherlock,14,TPHATE,MusicPresent,1,1000,20,8.589870322438003,4.353376867269305e-18
30,pmc_nn,sherlock,15,TPHATE,MusicPresent,1,1000,20,8.412303316020981,2.010183091752097e-17
31,pmc_nn,sherlock,16,TPHATE,MusicPresent,1,1000,20,8.505965640242339,9.004514858867612e-18
0,early_visual,sherlock,1,voxel,IndoorOutdoor,1,1000,20,6.442371233322332,5.881057325969139e-11
